accession,rdrp_start,rdrp_end,rdrp_source,vp1_start,vp1_end,has_overlap,overlap
JX975561.1,,,,1.0,630.0,False,0
JX975562.1,,,,1.0,630.0,False,0
JX975563.1,,,,1.0,630.0,False,0
JX975564.1,,,,1.0,630.0,False,0
JX975565.1,,,,1.0,630.0,False,0
JX975566.1,,,,1.0,630.0,False,0
JX975567.1,,,,1.0,630.0,False,0
JX975568.1,,,,1.0,630.0,False,0
JX975569.1,,,,1.0,630.0,False,0
JX975570.1,,,,1.0,630.0,False,0
JX975571.1,,,,1.0,630.0,False,0
JX975572.1,,,,1.0,630.0,False,0
JX975573.1,,,,1.0,630.0,False,0
JX975574.1,,,,1.0,630.0,False,0
JX975575.1,,,,1.0,630.0,False,0
JX975576.1,,,,1.0,630.0,False,0
JX975577.1,,,,1.0,630.0,False,0
JX975578.1,,,,1.0,630.0,False,0
JX975579.1,,,,1.0,630.0,False,0
JX975580.1,,,,1.0,630.0,False,0
JX975581.1,,,,1.0,630.0,False,0
JX975582.1,,,,1.0,630.0,False,0
JX975583.1,,,,1.0,630.0,False,0
JX975584.1,,,,1.0,630.0,False,0
JX975585.1,,,,1.0,630.0,False,0
JX975586.1,,,,1.0,630.0,False,0
JX975587.1,,,,1.0,630.0,False,0
JX975588.1,,,,1.0,630.0,False,0
JX975589.1,,,,1.0,630.0,False,0
JX975590.1,,,,1.0,630.0,False,0
JX975591.1,,,,1.0,630.0,False,0
JX975592.1,,,,1.0,630.0,False,0
JX975593.1,,,,1.0,630.0,False,0
JX975594.1,,,,1.0,630.0,False,0
JX975595.1,,,,1.0,630.0,False,0
JX975596.1,,,,1.0,630.0,False,0
JX975597.1,,,,1.0,630.0,False,0
JX975598.1,,,,1.0,630.0,False,0
JX975599.1,,,,1.0,630.0,False,0
JX975600.1,,,,1.0,630.0,False,0
JX975601.1,,,,1.0,630.0,False,0
JX975602.1,,,,1.0,630.0,False,0
JX975603.1,,,,1.0,630.0,False,0
JX975604.1,,,,1.0,630.0,False,0
JX975605.1,,,,1.0,630.0,False,0
JX975606.1,,,,1.0,630.0,False,0
JX975607.1,,,,1.0,630.0,False,0
JX975608.1,,,,1.0,630.0,False,0
JX975609.1,,,,1.0,630.0,False,0
JX975610.1,,,,1.0,630.0,False,0
JX975611.1,,,,1.0,630.0,False,0
JX975612.1,,,,1.0,630.0,False,0
JX975613.1,,,,1.0,630.0,False,0
JX975614.1,,,,1.0,630.0,False,0
JX984936.1,1.0,327.0,annotated_rdrp,,,False,0
JX984937.1,1.0,327.0,annotated_rdrp,,,False,0
JX984938.1,1.0,327.0,annotated_rdrp,,,False,0
JX984939.1,1.0,327.0,annotated_rdrp,,,False,0
JX984940.1,1.0,327.0,annotated_rdrp,,,False,0
JX984941.1,1.0,327.0,annotated_rdrp,,,False,0
JX984942.1,1.0,327.0,annotated_rdrp,,,False,0
JX984943.1,1.0,327.0,annotated_rdrp,,,False,0
JX984944.1,1.0,327.0,annotated_rdrp,,,False,0
JX047011.1,,,,1.0,215.0,False,0
JX047012.1,,,,1.0,215.0,False,0
JX047013.1,,,,1.0,215.0,False,0
JX047014.1,,,,1.0,215.0,False,0
JX047015.1,,,,1.0,215.0,False,0
JX047016.1,,,,1.0,215.0,False,0
JX047017.1,,,,1.0,215.0,False,0
JX047018.1,,,,1.0,215.0,False,0
JX047019.1,,,,1.0,215.0,False,0
JX047020.1,,,,1.0,215.0,False,0
JX047021.1,,,,1.0,215.0,False,0
JX047022.1,,,,1.0,215.0,False,0
JX047023.1,1.0,273.0,annotated_rdrp,254.0,544.0,True,20
JX142184.1,1.0,771.0,annotated_rdrp,,,False,0
JX289821.1,3500.0,5104.0,polyprotein_fallback,5085.0,6704.0,True,20
JX289822.1,,,,3796.0,5403.0,False,0
JX439782.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439783.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439784.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439785.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439786.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439787.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439788.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439789.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439790.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439791.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439792.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439793.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439794.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439795.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439796.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439797.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439798.1,791.0,1336.0,annotated_rdrp,,,False,0
JX439799.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439800.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439801.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439802.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439803.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439804.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439805.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439806.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439807.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439808.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439809.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439810.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439811.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439812.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439813.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439814.1,1.0,810.0,annotated_rdrp,791.0,1336.0,True,20
JX439820.1,,,,1565.0,3187.0,False,0
JX439821.1,,,,1565.0,3187.0,False,0
JX439822.1,,,,1565.0,3187.0,False,0
JX439823.1,,,,1565.0,3187.0,False,0
JX439824.1,,,,1565.0,3187.0,False,0
JX439825.1,,,,1565.0,3187.0,False,0
JX439826.1,,,,1565.0,3187.0,False,0
JX439827.1,,,,1565.0,3187.0,False,0
JX439828.1,,,,1565.0,3187.0,False,0
JX439829.1,,,,817.0,2439.0,False,0
JX439830.1,,,,791.0,2413.0,False,0
JX439831.1,,,,791.0,2413.0,False,0
JX439832.1,,,,791.0,2413.0,False,0
JX439833.1,,,,791.0,2413.0,False,0
JX439834.1,,,,791.0,2413.0,False,0
JX439835.1,,,,791.0,2413.0,False,0
JX439836.1,,,,791.0,2413.0,False,0
JX439837.1,,,,791.0,2413.0,False,0
JX439838.1,,,,791.0,2413.0,False,0
JX439839.1,,,,791.0,2413.0,False,0
JX439840.1,,,,791.0,2413.0,False,0
JX439841.1,,,,791.0,2413.0,False,0
JX439842.1,,,,791.0,2413.0,False,0
JX439843.1,,,,791.0,2413.0,False,0
JX439844.1,,,,791.0,2413.0,False,0
JX439845.1,,,,791.0,2206.0,False,0
JX439846.1,,,,791.0,2206.0,False,0
JX439847.1,,,,791.0,1336.0,False,0
JX439848.1,,,,791.0,1336.0,False,0
JX439849.1,,,,791.0,1336.0,False,0
JX439850.1,,,,791.0,1336.0,False,0
JX439851.1,,,,791.0,1336.0,False,0
JX439852.1,,,,791.0,1336.0,False,0
JX439853.1,,,,791.0,1336.0,False,0
JX439854.1,,,,791.0,1336.0,False,0
JX439855.1,,,,791.0,1336.0,False,0
JX439856.1,,,,791.0,1336.0,False,0
JX439857.1,,,,791.0,1336.0,False,0
JX439858.1,,,,791.0,1336.0,False,0
JX439859.1,,,,791.0,1336.0,False,0
JX439860.1,,,,791.0,1336.0,False,0
JX439861.1,,,,791.0,1336.0,False,0
JX439862.1,,,,791.0,1336.0,False,0
JX439863.1,,,,791.0,1336.0,False,0
JX439864.1,,,,791.0,1336.0,False,0
JX439865.1,,,,791.0,1336.0,False,0
JX439866.1,,,,791.0,1336.0,False,0
JX439867.1,,,,791.0,1336.0,False,0
JX439868.1,,,,791.0,1336.0,False,0
JX439869.1,,,,791.0,1336.0,False,0
JX439870.1,,,,791.0,1336.0,False,0
JX439871.1,,,,791.0,1336.0,False,0
JX439872.1,,,,791.0,1336.0,False,0
JX439873.1,,,,791.0,1336.0,False,0
JX439874.1,,,,791.0,1336.0,False,0
JX439875.1,,,,791.0,2206.0,False,0
JX439876.1,,,,791.0,2206.0,False,0
JX439877.1,,,,791.0,2206.0,False,0
JX439878.1,,,,791.0,2206.0,False,0
JX439879.1,,,,791.0,2206.0,False,0
JX439880.1,,,,791.0,2206.0,False,0
JX439881.1,,,,791.0,2206.0,False,0
JX439882.1,,,,791.0,2206.0,False,0
JX439883.1,,,,791.0,1336.0,False,0
JX439884.1,,,,791.0,1336.0,False,0
JX439885.1,,,,791.0,1336.0,False,0
JX439886.1,,,,791.0,1336.0,False,0
JX439887.1,,,,791.0,1336.0,False,0
JX439888.1,,,,791.0,1336.0,False,0
JX439889.1,,,,791.0,1336.0,False,0
JX439890.1,,,,791.0,1336.0,False,0
JX439891.1,,,,791.0,1336.0,False,0
JX439892.1,,,,791.0,1336.0,False,0
JX439893.1,,,,37.0,582.0,False,0
JX439894.1,,,,791.0,1336.0,False,0
JX439895.1,,,,791.0,1336.0,False,0
JX439896.1,,,,791.0,1336.0,False,0
JX439897.1,,,,791.0,1336.0,False,0
JX439898.1,,,,791.0,1336.0,False,0
JX439899.1,,,,791.0,1336.0,False,0
JX439900.1,,,,791.0,1336.0,False,0
JX439901.1,,,,791.0,1336.0,False,0
JX439902.1,,,,791.0,1336.0,False,0
JX439903.1,,,,791.0,1336.0,False,0
JX439904.1,,,,791.0,1336.0,False,0
JX439905.1,,,,791.0,1336.0,False,0
JX439906.1,,,,791.0,1336.0,False,0
JX445152.1,,,,5065.0,6687.0,False,0
JX445153.1,,,,5044.0,6666.0,False,0
JX445154.1,,,,5044.0,6666.0,False,0
JX445155.1,,,,5049.0,6671.0,False,0
JX445156.1,,,,5065.0,6687.0,False,0
JX445157.1,,,,5065.0,6687.0,False,0
JX445158.1,,,,5065.0,6687.0,False,0
JX445159.1,,,,5049.0,6671.0,False,0
JX445160.1,,,,5050.0,6672.0,False,0
JX445161.1,,,,5044.0,6666.0,False,0
JX445162.1,,,,5050.0,6672.0,False,0
JX445163.1,,,,5049.0,6671.0,False,0
JX445164.1,,,,5065.0,6687.0,False,0
JX445165.1,,,,5065.0,6687.0,False,0
JX445166.1,,,,5054.0,6676.0,False,0
JX445167.1,,,,5065.0,6687.0,False,0
JX445168.1,,,,5065.0,6687.0,False,0
JX445169.1,,,,5065.0,6687.0,False,0
JX455896.1,1.0,285.0,annotated_rdrp,,,False,0
JX459595.1,,,,1.0,1623.0,False,0
JX459596.1,,,,1.0,1623.0,False,0
JX459597.1,,,,1.0,1623.0,False,0
JX459598.1,,,,1.0,1623.0,False,0
JX459599.1,,,,1.0,1623.0,False,0
JX459600.1,,,,1.0,1623.0,False,0
JX459601.1,,,,1.0,1623.0,False,0
JX459602.1,,,,1.0,1623.0,False,0
JX459603.1,,,,1.0,1623.0,False,0
JX459604.1,,,,1.0,1623.0,False,0
JX459605.1,,,,1.0,1623.0,False,0
JX459606.1,,,,1.0,1623.0,False,0
JX459607.1,,,,1.0,1623.0,False,0
JX459608.1,,,,1.0,1623.0,False,0
JX459609.1,,,,1.0,1623.0,False,0
JX459610.1,,,,1.0,1623.0,False,0
JX459611.1,,,,1.0,1623.0,False,0
JX459612.1,,,,1.0,1623.0,False,0
JX459613.1,,,,1.0,1623.0,False,0
JX459614.1,,,,1.0,1623.0,False,0
JX459615.1,,,,1.0,1623.0,False,0
JX459616.1,,,,1.0,1623.0,False,0
JX459617.1,,,,1.0,1623.0,False,0
JX459618.1,,,,1.0,1623.0,False,0
JX459619.1,,,,1.0,1623.0,False,0
JX459620.1,,,,1.0,1623.0,False,0
JX459621.1,,,,1.0,1623.0,False,0
JX459622.1,,,,1.0,1623.0,False,0
JX459623.1,,,,1.0,1623.0,False,0
JX459624.1,,,,1.0,1623.0,False,0
JX459625.1,,,,1.0,1623.0,False,0
JX459626.1,,,,1.0,1623.0,False,0
JX459627.1,,,,1.0,1623.0,False,0
JX459628.1,,,,1.0,1623.0,False,0
JX459629.1,,,,1.0,1623.0,False,0
JX459630.1,,,,1.0,1623.0,False,0
JX459631.1,,,,1.0,1623.0,False,0
JX459632.1,,,,1.0,1623.0,False,0
JX459633.1,,,,1.0,1623.0,False,0
JX459634.1,,,,1.0,1623.0,False,0
JX459635.1,,,,1.0,1623.0,False,0
JX459636.1,,,,1.0,1623.0,False,0
JX459637.1,,,,1.0,1623.0,False,0
JX459638.1,,,,1.0,1623.0,False,0
JX459639.1,,,,1.0,1623.0,False,0
JX459640.1,,,,1.0,1623.0,False,0
JX459641.1,,,,1.0,1623.0,False,0
JX459642.1,,,,1.0,1623.0,False,0
JX459643.1,,,,1.0,1623.0,False,0
JX459644.1,,,,1.0,1623.0,False,0
JX459645.1,,,,1.0,1623.0,False,0
JX459646.1,,,,1.0,1623.0,False,0
JX459647.1,,,,1.0,1623.0,False,0
JX459648.1,,,,1.0,1623.0,False,0
JX459649.1,,,,1.0,1623.0,False,0
JX459650.1,,,,1.0,1623.0,False,0
JX459651.1,,,,1.0,1623.0,False,0
JX459652.1,,,,1.0,1623.0,False,0
JX459653.1,,,,1.0,1623.0,False,0
JX459654.1,,,,1.0,1623.0,False,0
JX459655.1,,,,1.0,1623.0,False,0
JX459656.1,,,,1.0,1623.0,False,0
JX459657.1,,,,1.0,1623.0,False,0
JX459658.1,,,,1.0,1623.0,False,0
JX459659.1,,,,1.0,1623.0,False,0
JX477805.1,1.0,754.0,annotated_rdrp,,,False,0
JX480602.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480603.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480604.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480605.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480606.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480607.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480608.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480609.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480610.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480611.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480612.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480613.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480614.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480615.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480616.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480617.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480618.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480619.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480620.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480621.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480622.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX480623.1,1.0,313.0,annotated_rdrp,294.0,575.0,True,20
JX502736.1,1.0,294.0,annotated_rdrp,,,False,0
JX502737.1,1.0,294.0,annotated_rdrp,,,False,0
JX502738.1,1.0,309.0,annotated_rdrp,,,False,0
JX502739.1,1.0,309.0,annotated_rdrp,,,False,0
JX502740.1,1.0,267.0,annotated_rdrp,,,False,0
JX502741.1,1.0,294.0,annotated_rdrp,,,False,0
JQ613518.1,,,,1.0,1623.0,False,0
JQ613519.1,,,,1.0,1623.0,False,0
JQ613520.1,,,,1.0,1623.0,False,0
JQ613521.1,,,,1.0,1623.0,False,0
JQ613522.1,,,,1.0,1623.0,False,0
JQ613523.1,,,,1.0,1623.0,False,0
JQ613524.1,,,,1.0,1623.0,False,0
JQ613525.1,,,,1.0,1623.0,False,0
JQ613526.1,,,,1.0,1623.0,False,0
JQ613527.1,,,,1.0,1623.0,False,0
JQ613528.1,,,,1.0,1623.0,False,0
JQ613529.1,,,,1.0,1623.0,False,0
JQ613530.1,,,,1.0,1623.0,False,0
JQ613531.1,,,,1.0,1623.0,False,0
JQ613532.1,,,,1.0,1623.0,False,0
JQ613533.1,,,,1.0,1623.0,False,0
JQ613534.1,,,,1.0,1623.0,False,0
JQ613535.1,,,,1.0,1623.0,False,0
JQ613536.1,,,,1.0,1623.0,False,0
JQ613537.1,,,,1.0,1623.0,False,0
JQ613538.1,,,,1.0,1623.0,False,0
JQ613539.1,,,,1.0,1623.0,False,0
JQ613540.1,,,,1.0,1623.0,False,0
JQ613541.1,,,,1.0,1623.0,False,0
JQ613542.1,,,,1.0,1623.0,False,0
JQ613543.1,,,,1.0,1623.0,False,0
JQ613544.1,,,,1.0,1623.0,False,0
JQ613545.1,,,,1.0,1623.0,False,0
JQ613546.1,,,,1.0,1623.0,False,0
JQ613547.1,,,,1.0,1623.0,False,0
JQ613548.1,,,,1.0,1623.0,False,0
JQ613549.1,,,,1.0,1623.0,False,0
JQ613550.1,,,,1.0,1623.0,False,0
JQ613551.1,,,,1.0,1623.0,False,0
JQ613553.1,,,,1.0,1623.0,False,0
JQ613554.1,,,,1.0,1623.0,False,0
JQ613555.1,,,,1.0,1623.0,False,0
JQ613556.1,,,,1.0,1623.0,False,0
JQ613557.1,,,,1.0,1623.0,False,0
JQ613558.1,,,,1.0,1623.0,False,0
JQ613559.1,,,,1.0,1623.0,False,0
JQ613560.1,,,,1.0,1623.0,False,0
JQ613561.1,,,,1.0,1623.0,False,0
JQ613562.1,,,,1.0,1623.0,False,0
JQ613563.1,,,,1.0,1623.0,False,0
JQ613564.1,,,,1.0,1623.0,False,0
JQ613565.1,,,,1.0,1623.0,False,0
JQ613566.1,,,,1.0,1623.0,False,0
JQ613571.1,,,,5085.0,6707.0,False,0
JQ613572.1,,,,5085.0,6707.0,False,0
JQ613573.1,,,,5085.0,6707.0,False,0
JQ618020.1,1.0,246.0,annotated_rdrp,,,False,0
JQ653095.1,1.0,240.0,annotated_rdrp,,,False,0
JQ683744.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683745.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683746.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683747.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683748.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683749.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683750.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683751.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683752.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683753.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683754.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683755.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683756.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683757.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683758.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683759.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683760.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683761.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683762.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683763.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683764.1,1.0,213.0,annotated_rdrp,,,False,0
JQ683765.1,1.0,213.0,annotated_rdrp,,,False,0
JQ692877.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692878.1,1.0,253.0,annotated_rdrp,,,False,0
JQ692879.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692880.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692881.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692882.1,1.0,224.0,annotated_rdrp,,,False,0
JQ692883.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692884.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692885.1,1.0,212.0,annotated_rdrp,,,False,0
JQ692886.1,1.0,229.0,annotated_rdrp,,,False,0
JQ692887.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692888.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692889.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692890.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692891.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692892.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692893.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692894.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692895.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692896.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692897.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692898.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692899.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692900.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692901.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692902.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692903.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692904.1,1.0,285.0,annotated_rdrp,,,False,0
JQ692905.1,,,,1.0,239.0,False,0
JQ692906.1,,,,1.0,282.0,False,0
JQ692907.1,,,,1.0,282.0,False,0
JQ692908.1,,,,1.0,250.0,False,0
JQ692909.1,,,,1.0,250.0,False,0
JQ692910.1,,,,1.0,282.0,False,0
JQ692911.1,,,,1.0,282.0,False,0
JQ692912.1,,,,1.0,282.0,False,0
JQ692913.1,,,,1.0,263.0,False,0
JQ692914.1,,,,1.0,282.0,False,0
JQ692915.1,,,,1.0,229.0,False,0
JQ692916.1,,,,1.0,291.0,False,0
JQ692917.1,,,,1.0,249.0,False,0
JQ692918.1,,,,1.0,282.0,False,0
JQ692919.1,,,,1.0,274.0,False,0
JQ692920.1,,,,1.0,282.0,False,0
JQ692921.1,,,,1.0,282.0,False,0
JQ692922.1,,,,1.0,282.0,False,0
JQ692923.1,,,,1.0,250.0,False,0
JQ692924.1,,,,1.0,282.0,False,0
JQ692925.1,,,,1.0,282.0,False,0
JQ692926.1,,,,1.0,282.0,False,0
JQ692927.1,,,,1.0,282.0,False,0
JQ692928.1,,,,1.0,282.0,False,0
JQ692929.1,,,,1.0,282.0,False,0
JQ692930.1,,,,1.0,282.0,False,0
JQ692931.1,,,,1.0,282.0,False,0
JQ692932.1,,,,1.0,282.0,False,0
JQ692933.1,,,,1.0,282.0,False,0
JQ692934.1,,,,1.0,282.0,False,0
JQ692935.1,,,,1.0,291.0,False,0
JQ692936.1,,,,1.0,291.0,False,0
JQ692937.1,,,,1.0,291.0,False,0
JQ750997.1,1.0,329.0,annotated_rdrp,,,False,0
JQ750998.1,1.0,329.0,annotated_rdrp,,,False,0
JQ750999.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751000.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751001.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751002.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751003.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751004.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751005.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751006.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751007.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751008.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751009.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751010.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751011.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751012.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751013.1,1.0,329.0,annotated_rdrp,,,False,0
JQ751014.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751015.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751016.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751017.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751018.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751019.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751020.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751021.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751022.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751023.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751024.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751025.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751026.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751027.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751028.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751029.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751030.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751031.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751032.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751033.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751034.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751035.1,1.0,779.0,annotated_rdrp,,,False,0
JQ751036.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751037.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751038.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751039.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751040.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751041.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751042.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751043.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751044.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751045.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751046.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751047.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751048.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751049.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751050.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751051.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751052.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751053.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751054.1,1.0,826.0,annotated_rdrp,,,False,0
JQ751055.1,1.0,826.0,annotated_rdrp,,,False,0
JQ861246.1,,,,,,False,0
JQ861247.1,,,,,,False,0
JQ861248.1,,,,,,False,0
JQ861249.1,,,,,,False,0
JQ861250.1,,,,,,False,0
JQ861907.1,1.0,459.0,annotated_rdrp,,,False,0
JQ861908.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861909.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861910.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861911.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861912.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861913.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861914.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861915.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861916.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861917.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861918.1,1.0,462.0,annotated_rdrp,,,False,0
JQ861919.1,1.0,462.0,annotated_rdrp,,,False,0
